LAT, LON, OBS., TOWN#, TRACT, MEDV, CMEDV, CRIM, ZN, INDUS, CHAS, NOX, RM, AGE, DIS, RAD, TAX, PTRATIO, B, LSTAT
42.184000, -71.037000, 2348, 83, 0916, 12.6, 12.6, 9.92485, 0.0, 18.1, 0, 0.74, 6.251, 96.6, 2.1980, 24, 666, 20.2, 388.52, 16.44
42.182000, -71.040000, 2349, 83, 0917, 14.1, 14.1, 9.32909, 0.0, 18.1, 0, 0.713, 6.185, 98.7, 2.2616, 24, 666, 20.2, 396.90, 18.13
42.184500, -71.042800, 2350, 83, 0918, 13.0, 13.0, 7.52601, 0.0, 18.1, 0, 0.713, 6.417, 98.3, 2.1850, 24, 666, 20.2, 304.21, 19.31
42.181000, -71.046000, 2351, 83, 0919, 13.4, 13.4, 6.71772, 0.0, 18.1, 0, 0.713, 6.749, 92.6, 2.3236, 24, 666, 20.2, 0.32, 17.44
42.179500, -71.041000, 2352, 83, 0920, 15.2, 15.2, 5.44114, 0.0, 18.1, 0, 0.713, 6.655, 98.2, 2.3552, 24, 666, 20.2, 355.29, 17.73
42.179000, -71.034000, 2353, 83, 0921, 16.1, 16.1, 5.09017, 0.0, 18.1, 0, 0.713, 6.297, 91.8, 2.3682, 24, 666, 20.2, 385.09, 17.27
42.177000, -71.040000, 2354, 83, 0922, 17.8, 17.8, 8.24809, 0.0, 18.1, 0, 0.713, 7.393, 99.3, 2.4527, 24, 666, 20.2, 375.87, 16.74
42.176800, -71.045500, 2355, 83, 0923, 14.9, 14.4, 9.51363, 0.0, 18.1, 0, 0.713, 6.728, 94.1, 2.4961, 24, 666, 20.2, 6.68, 18.71
42.178000, -71.051000, 2356, 83, 0924, 14.1, 14.1, 4.75237, 0.0, 18.1, 0, 0.713, 6.525, 86.5, 2.4358, 24, 666, 20.2, 50.92, 18.13
42.173500, -71.051700, 2357, 84, 1001, 12.7, 12.7, 4.66883, 0.0, 18.1, 0, 0.713, 5.976, 87.9, 2.5806, 24, 666, 20.2, 10.48, 19.01
42.170000, -71.051500, 2358, 84, 1002, 13.5, 13.5, 8.20058, 0.0, 18.1, 0, 0.713, 5.936, 80.3, 2.7792, 24, 666, 20.2, 3.50, 16.94
42.169000, -71.047500, 2359, 84, 1003, 14.9, 14.9, 7.75223, 0.0, 18.1, 0, 0.713, 6.301, 83.7, 2.7831, 24, 666, 20.2, 272.21, 16.23
42.169000, -71.043000, 2360, 84, 1004, 20.0, 20.0, 6.80117, 0.0, 18.1, 0, 0.713, 6.081, 84.4, 2.7175, 24, 666, 20.2, 396.90, 14.70
42.172800, -71.043000, 2361, 84, 1005, 16.4, 16.4, 4.81213, 0.0, 18.1, 0, 0.713, 6.701, 90.0, 2.5975, 24, 666, 20.2, 255.23, 16.42
42.174500, -71.035000, 2362, 84, 1006, 17.7, 17.7, 3.69311, 0.0, 18.1, 0, 0.713, 6.376, 88.4, 2.5671, 24, 666, 20.2, 391.43, 14.65
42.169500, -71.031000, 2363, 84, 1007, 19.5, 19.5, 6.65492, 0.0, 18.1, 0, 0.713, 6.317, 83.0, 2.7344, 24, 666, 20.2, 396.90, 13.99
42.167500, -71.035800, 2364, 84, 1008, 20.2, 20.2, 5.82115, 0.0, 18.1, 0, 0.713, 6.513, 89.9, 2.8016, 24, 666, 20.2, 393.82, 10.29
42.164000, -71.045000, 2365, 84, 1009, 21.4, 21.4, 7.83932, 0.0, 18.1, 0, 0.655, 6.209, 65.4, 2.9634, 24, 666, 20.2, 396.90, 13.22
42.165000, -71.055000, 2366, 84, 1010, 19.9, 19.9, 3.16360, 0.0, 18.1, 0, 0.655, 5.759, 48.2, 3.0665, 24, 666, 20.2, 334.40, 14.13
42.168500, -71.055000, 2367, 84, 1011, 19.0, 19.0, 3.77498, 0.0, 18.1, 0, 0.655, 5.952, 84.7, 2.8715, 24, 666, 20.2, 22.01, 17.15
42.178000, -71.066000, 2368, 85, 1101, 19.1, 19.1, 4.42228, 0.0, 18.1, 0, 0.584, 6.003, 94.5, 2.5403, 24, 666, 20.2, 331.29, 21.32
42.168000, -71.070000, 2369, 85, 1102, 19.1, 19.1, 15.57570, 0.0, 18.1, 0, 0.58, 5.926, 71.0, 2.9084, 24, 666, 20.2, 368.74, 18.13
42.172500, -71.069000, 2370, 85, 1103, 20.1, 20.1, 13.07510, 0.0, 18.1, 0, 0.58, 5.713, 56.7, 2.8237, 24, 666, 20.2, 396.90, 14.76
42.168000, -71.074000, 2371, 85, 1104, 19.9, 19.9, 4.34879, 0.0, 18.1, 0, 0.58, 6.167, 84.0, 3.0334, 24, 666, 20.2, 396.90, 16.29
42.169800, -71.082500, 2372, 85, 1105, 19.6, 19.6, 4.03841, 0.0, 18.1, 0, 0.532, 6.229, 90.7, 3.0993, 24, 666, 20.2, 395.33, 12.87
42.175000, -71.083300, 2373, 85, 1106, 23.2, 23.2, 3.56868, 0.0, 18.1, 0, 0.58, 6.437, 75.0, 2.8965, 24, 666, 20.2, 393.37, 14.36
42.184000, -71.073200, 2374, 86, 1201, 29.8, 29.8, 4.64689, 0.0, 18.1, 0, 0.614, 6.980, 67.6, 2.5329, 24, 666, 20.2, 374.68, 11.66
42.183000, -71.055000, 2375, 86, 1202, 13.8, 13.8, 8.05579, 0.0, 18.1, 0, 0.584, 5.427, 95.4, 2.4298, 24, 666, 20.2, 352.58, 18.14
42.187900, -71.051100, 2376, 86, 1203, 13.3, 13.3, 6.39312, 0.0, 18.1, 0, 0.584, 6.162, 97.4, 2.2060, 24, 666, 20.2, 302.76, 24.10
42.188000, -71.056500, 2377, 86, 1204, 16.7, 16.7, 4.87141, 0.0, 18.1, 0, 0.614, 6.484, 93.6, 2.3053, 24, 666, 20.2, 396.21, 18.68
42.192000, -71.052800, 2378, 86, 1205, 12.0, 12.0, 15.02340, 0.0, 18.1, 0, 0.614, 5.304, 97.3, 2.1007, 24, 666, 20.2, 349.48, 24.91
42.191300, -71.055800, 2379, 86, 1206, 14.6, 14.6, 10.23300, 0.0, 18.1, 0, 0.614, 6.185, 96.7, 2.1705, 24, 666, 20.2, 379.70, 18.03
42.194500, -71.067000, 2380, 86, 1207, 21.4, 21.4, 14.33370, 0.0, 18.1, 0, 0.614, 6.229, 88.0, 1.9512, 24, 666, 20.2, 383.32, 13.11
42.174000, -71.100800, 2381, 87, 1301, 23.0, 23.0, 5.82401, 0.0, 18.1, 0, 0.532, 6.242, 64.7, 3.4242, 24, 666, 20.2, 396.90, 10.74
42.173000, -71.095000, 2382, 87, 1302, 23.7, 23.7, 5.70818, 0.0, 18.1, 0, 0.532, 6.750, 74.9, 3.3317, 24, 666, 20.2, 393.07, 7.74
42.166500, -71.090000, 2383, 87, 1303, 25.0, 25.0, 5.73116, 0.0, 18.1, 0, 0.532, 7.061, 77.0, 3.4106, 24, 666, 20.2, 395.28, 7.01
42.160800, -71.097500, 2384, 87, 1304, 21.8, 21.8, 2.81838, 0.0, 18.1, 0, 0.532, 5.762, 40.3, 4.0983, 24, 666, 20.2, 392.92, 10.42
42.154000, -71.080400, 2385, 88, 1401, 20.6, 20.6, 2.37857, 0.0, 18.1, 0, 0.583, 5.871, 41.9, 3.7240, 24, 666, 20.2, 370.73, 13.34
42.145500, -71.075000, 2386, 88, 1402, 21.2, 21.2, 3.67367, 0.0, 18.1, 0, 0.583, 6.312, 51.9, 3.9917, 24, 666, 20.2, 388.62, 10.58
42.155000, -71.071500, 2387, 88, 1403, 19.1, 19.1, 5.69175, 0.0, 18.1, 0, 0.583, 6.114, 79.8, 3.5459, 24, 666, 20.2, 392.68, 14.98
42.161000, -71.065000, 2388, 88, 1404, 20.6, 20.6, 4.83567, 0.0, 18.1, 0, 0.583, 5.905, 53.2, 3.1523, 24, 666, 20.2, 388.22, 11.45
42.234400, -71.018900, 2389, 89, 1601, 15.2, 15.2, 0.15086, 0.0, 27.74, 0, 0.609, 5.454, 92.7, 1.8209, 4, 711, 20.1, 395.09, 18.06
42.233500, -71.022800, 2390, 89, 1602, 7.0, 7.0, 0.18337, 0.0, 27.74, 0, 0.609, 5.414, 98.3, 1.7554, 4, 711, 20.1, 344.05, 23.97
42.236800, -71.024500, 2391, 89, 1604, 8.1, 8.1, 0.20746, 0.0, 27.74, 0, 0.609, 5.093, 98.0, 1.8226, 4, 711, 20.1, 318.43, 29.68
42.238200, -71.016000, 2392, 89, 1605, 13.6, 13.6, 0.10574, 0.0, 27.74, 0, 0.609, 5.983, 98.8, 1.8681, 4, 711, 20.1, 390.11, 18.07
42.244700, -71.029700, 2393, 89, 1606, 20.1, 20.1, 0.11132, 0.0, 27.74, 0, 0.609, 5.983, 83.5, 2.1099, 4, 711, 20.1, 396.90, 13.35
42.246200, -71.012500, 2394, 90, 1701, 21.8, 21.8, 0.17331, 0.0, 9.69, 0, 0.585, 5.707, 54.0, 2.3817, 6, 391, 19.2, 396.90, 12.01
42.250000, -71.012500, 2395, 90, 1702, 24.5, 24.5, 0.27957, 0.0, 9.69, 0, 0.585, 5.926, 42.6, 2.3817, 6, 391, 19.2, 396.90, 13.59
42.254700, -71.010500, 2396, 90, 1703, 23.1, 23.1, 0.17899, 0.0, 9.69, 0, 0.585, 5.670, 28.8, 2.7986, 6, 391, 19.2, 393.29, 17.60
42.252500, -71.001000, 2397, 90, 1704, 19.7, 19.7, 0.28960, 0.0, 9.69, 0, 0.585, 5.390, 72.9, 2.7986, 6, 391, 19.2, 396.90, 21.14
42.249600, -70.994700, 2398, 90, 1705, 18.3, 18.3, 0.26838, 0.0, 9.69, 0, 0.585, 5.794, 70.6, 2.8927, 6, 391, 19.2, 396.90, 14.10
42.245500, -71.005000, 2399, 90, 1706, 21.2, 21.2, 0.23912, 0.0, 9.69, 0, 0.585, 6.019, 65.3, 2.4091, 6, 391, 19.2, 396.90, 12.92
42.243000, -70.998500, 2400, 90, 1707, 17.5, 17.5, 0.17783, 0.0, 9.69, 0, 0.585, 5.569, 73.5, 2.3999, 6, 391, 19.2, 395.77, 15.10
42.238000, -70.992000, 2401, 90, 1708, 16.8, 16.8, 0.22438, 0.0, 9.69, 0, 0.585, 6.027, 79.7, 2.4982, 6, 391, 19.2, 396.90, 14.33
42.231200, -70.986000, 2402, 91, 1801, 22.4, 22.4, 0.06263, 0.0, 11.93, 0, 0.573, 6.593, 69.1, 2.4786, 1, 273, 21.0, 391.99, 9.67
42.227500, -70.991000, 2403, 91, 1802, 20.6, 20.6, 0.04527, 0.0, 11.93, 0, 0.573, 6.120, 76.7, 2.2875, 1, 273, 21.0, 396.90, 9.08
42.226000, -70.994800, 2404, 91, 1803, 23.9, 23.9, 0.06076, 0.0, 11.93, 0, 0.573, 6.976, 91.0, 2.1675, 1, 273, 21.0, 396.90, 5.64
42.224000, -70.987500, 2405, 91, 1804, 22.0, 22.0, 0.10959, 0.0, 11.93, 0, 0.573, 6.794, 89.3, 2.3889, 1, 273, 21.0, 393.45, 6.48
42.221000, -70.982500, 2406, 91, 1805, 11.9, 19.0, 0.04741, 0.0, 11.93, 0, 0.573, 6.030, 80.8, 2.5050, 1, 273, 21.0, 396.90, 7.88
